regionID,parcel_name,FAT_left,AF_left,PTAT_left,MdLF_left,SLF_III_left,SLF_II_left,SLF_I_left,C_FP_left,C_R_left,C_FPH_left,C_PHP_left,C_PH_left,ILF_left,IFOF_left,UF_left,VOF_left,CST_left,CBT_left,CStr_A_left,CStr_P_left,CStr_S_left,CTh_A_left,CTh_P_left,CTh_S_left,OR_left,F_left,LR,FAT_right,AF_right,PTAT_right,MdLF_right,SLF_III_right,SLF_II_right,SLF_I_right,C_FP_right,C_R_right,C_FPH_right,C_PHP_right,C_PH_right,ILF_right,IFOF_right,UF_right,VOF_right,CST_right,CBT_right,CStr_A_right,CStr_P_right,CStr_S_right,CTh_A_right,CTh_P_right,CTh_S_right,OR_right,F_right,regionLongName,regionIdLabel,region,cortex
188,R_4,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.237558685446009,0.00573613766730402,0.0,0.0,1.0,0.9981220657277,0.562441314553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.84819734345351,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Primary_Motor_Cortex_R,208_R,4,Somatosensory_and_Motor
189,R_3b,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.00563380281690141,0.0,0.0,0.0,0.977464788732394,0.937089201877934,0.07981220657277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912676056338028,0.250474383301708,0.0,0.0,0.99906103286385,0.0,0.0,0.946478873239437,0.0,0.0,Primary_Sensory_Cortex_R,209_R,3b,Somatosensory_and_Motor
190,R_FEF,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0187793427230047,0.525812619502868,0.0,0.0,0.0,0.993427230046948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0272300469483568,0.0,0.0,0.0,0.607511737089202,0.0,0.0,0.809389671361502,0.0,0.0,Frontal_Eye_Fields_R,210_R,FEF,Premotor
191,R_PEF,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.684507042253521,0.279158699808795,0.0,0.0,0.698591549295775,0.792488262910798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390891840607211,0.0,0.0,0.384976525821596,0.0,0.0,0.244131455399061,0.0,0.0,Premotor_Eye_Field_R,211_R,PEF,Premotor
192,R_55b,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.076056338028169,0.662523900573614,0.0,0.0,0.00845070422535211,0.997183098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591549295774648,0.0,0.0,0.746478873239437,0.0,0.0,Area_55b_R,212_R,55b,Premotor
193,R_V3A,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111737089201878,0.0,1.0,0.9981220657277,0.0,0.980281690140845,0.0,0.0,0.0,1.0,0.0,0.0,0.995305164319249,0.0,0.472300469483568,0.0,Area_V3A_R,213_R,V3A,Dorsal_Stream_Visual
194,R_RSC,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.995305164319249,1.0,0.914553990610329,0.927699530516432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RetroSplenial_Complex_R,214_R,RSC,Posterior_Cingulate
195,R_POS2,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971830985915493,0.842253521126761,0.0,1.0,0.0,0.334272300469484,0.268544600938967,0.0,0.0,0.0,0.0,0.0,0.694835680751174,0.0,0.0,0.416901408450704,0.0,0.0,0.0,Parieto-Occipital_Sulcus_Area_2_R,215_R,POS2,Posterior_Cingulate
196,R_V7,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.967136150234742,0.0,0.977464788732394,0.0,0.0,0.0,0.87981220657277,0.0,0.0,0.553990610328639,0.0,0.0375586854460094,0.0,Seventh_Visual_Area_R,216_R,V7,Dorsal_Stream_Visual
197,R_IPS1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.00657276995305164,0.195488721804511,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.536150234741784,0.0,0.891079812206573,0.751173708920188,0.0,0.0610328638497653,0.0,0.0,0.0,0.945539906103286,0.0,0.0,0.815962441314554,0.0,0.0,0.0,IntraParietal_Sulcus_Area_1_R,217_R,IPS1,Dorsal_Stream_Visual
198,R_FFC,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.119502868068834,0.1981220657277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,0.0,0.495774647887324,0.105164319248826,0.0,0.202816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fusiform_Face_Complex_R,218_R,FFC,Ventral_Stream_Visual
199,R_V3B,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.00845070422535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929577464788732,0.740845070422535,0.0,0.984976525821596,0.0,0.0,0.0,0.420657276995305,0.0,0.0,0.153051643192488,0.0,0.092018779342723,0.0,Area_V3B_R,219_R,V3B,Dorsal_Stream_Visual
200,R_LO1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0328638497652582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437558685446009,0.155868544600939,0.0,0.995305164319249,0.0,0.0,0.0,0.00845070422535211,0.0,0.0,0.0,0.0,0.0,0.0,Area_Lateral_Occipital_1_R,220_R,LO1,MT+_Complex_and_Neighboring_Visual_Areas
201,R_LO2,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0602294455066922,0.134272300469484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537089201877934,0.414084507042254,0.0,0.992488262910798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187793427230047,0.0,Area_Lateral_Occipital_2_R,221_R,LO2,MT+_Complex_and_Neighboring_Visual_Areas
202,R_PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.148183556405354,0.255399061032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674178403755869,0.586854460093897,0.0,0.962441314553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Posterior_InferoTemporal_complex_R,222_R,PIT,Ventral_Stream_Visual
203,R_MT,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.560229445506692,0.982159624413146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060093896713615,0.0028169014084507,0.0,0.452582159624413,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,Middle_Temporal_Area_R,223_R,MT,MT+_Complex_and_Neighboring_Visual_Areas
204,R_A1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.99906015037594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076056338028169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134272300469484,0.0,0.0,0.0262910798122066,0.0,0.0,Primary_Auditory_Cortex_R,224_R,A1,Early_Auditory
205,R_PSL,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.952112676056338,0.0,0.601877934272301,0.579342723004695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507,0.0,0.0,0.303286384976526,0.0,0.0,PeriSylvian_Language_Area_R,225_R,PSL,Temporo-Parieto-Occipital_Junction
206,R_SFL,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.992488262910798,0.0,0.0,0.0,0.0,0.254460093896714,0.883568075117371,0.220657276995305,0.0,0.0929577464788732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366197183098592,0.0,0.9981220657277,0.0,0.0,1.0,0.0,0.0,Superior_Frontal_Language_Area_R,226_R,SFL,Dorsolateral_Prefrontal
207,R_PCV,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.997183098591549,0.982159624413146,0.539906103286385,0.0,0.271361502347418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0497652582159624,0.00563380281690141,0.0,0.288262910798122,0.0253521126760563,0.0,0.0,PreCuneus_Visual_Area_R,227_R,PCV,Posterior_Cingulate
208,R_STV,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.112810707456979,0.9981220657277,0.0,0.000938967136150235,0.0394366197183099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.114553990610329,0.0,0.0,Superior_Temporal_Visual_Area_R,228_R,STV,Temporo-Parieto-Occipital_Junction
209,R_7Pm,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.00845864661654135,0.0,0.0,0.0892018779342723,0.805633802816901,0.323943661971831,0.0,0.889201877934272,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.544600938967136,0.0,0.0,0.898591549295775,0.00187793427230047,0.0,0.0,Medial_Area_7P_R,229_R,7Pm,Superior_Parietal
210,R_7m,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.00187793427230047,0.997183098591549,0.962441314553991,0.0300469483568075,0.983098591549296,0.0,0.0,0.00187793427230047,0.0,0.0,0.0,0.0,0.0,0.0985915492957746,0.0,0.0,0.0723004694835681,0.0,0.0,0.0,Area_7m_R,230_R,7m,Posterior_Cingulate
211,R_POS1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981220657277,0.965258215962441,0.926760563380282,0.997183098591549,0.437558685446009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00375586854460094,0.0,0.0,0.00187793427230047,0.0,0.0,0.0,Parieto-Occipital_Sulcus_Area_1_R,231_R,POS1,Posterior_Cingulate
212,R_23d,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.911737089201878,1.0,0.957746478873239,0.336150234741784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Area_23d_R,232_R,23d,Posterior_Cingulate
213,R_v23ab,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99906103286385,0.966197183098592,0.187793427230047,0.181220657276995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,Area_ventral_23_a+b_R,233_R,v23ab,Posterior_Cingulate
214,R_d23ab,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0215962441314554,0.9981220657277,0.976525821596244,0.413145539906103,0.00657276995305164,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Area_dorsal_23_a+b_R,234_R,d23ab,Posterior_Cingulate
215,R_31pv,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.259154929577465,1.0,0.978403755868545,0.261971830985916,0.0469483568075117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,Area_31p_ventral_R,235_R,31pv,Posterior_Cingulate
216,R_5m,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.979342723004695,0.35962441314554,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.175586854460094,0.0,0.0,0.545539906103286,0.0,0.0,Area_5m_R,236_R,5m,Paracentral_Lobular_and_Mid_Cingulate
217,R_5mv,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.548356807511737,0.0234741784037559,0.0,0.00187793427230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122065727699531,0.0657276995305164,0.0,0.248826291079812,0.123943661971831,0.0,0.0,Area_5m_ventral_R,237_R,5mv,Paracentral_Lobular_and_Mid_Cingulate
218,R_23c,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99906103286385,0.500469483568075,0.00938967136150235,0.00375586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0028169014084507,0.0122065727699531,0.0,0.0,Area_23c_R,238_R,23c,Paracentral_Lobular_and_Mid_Cingulate
219,R_5L,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.049812030075188,0.0,0.0,0.652582159624413,0.0187793427230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967136150234742,0.0,0.0,0.608450704225352,0.790610328638498,0.0,0.906103286384977,0.896713615023474,0.0,0.0,Area_5L_R,239_R,5L,Paracentral_Lobular_and_Mid_Cingulate
220,R_24dd,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.00187793427230047,0.0,0.0,0.0,0.0,0.0,1.0,0.488262910798122,0.0206572769953052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807511737089202,0.0,0.0,0.267605633802817,0.0,0.0,Dorsal_Area_24d_R,240_R,24dd,Paracentral_Lobular_and_Mid_Cingulate
221,R_24dv,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.99906103286385,0.540845070422535,0.0253521126760563,0.00469483568075117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131455399061033,0.0,0.0,0.0347417840375587,0.0,0.0,Ventral_Area_24d_R,241_R,24dv,Paracentral_Lobular_and_Mid_Cingulate
222,R_7AL,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.960526315789474,0.255399061032864,0.562441314553991,0.0657276995305164,0.00469483568075117,0.0,0.0,0.00375586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991549295774648,0.932394366197183,0.0,0.975586854460094,0.843192488262911,0.0,0.0,Lateral_Area_7A_R,242_R,7AL,Superior_Parietal
223,R_SCEF,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.671361502347418,0.0,0.0,0.0,0.0,0.174647887323944,0.997183098591549,0.214084507042254,0.0,0.00751173708920188,0.0,0.0,0.0,0.0,0.0,0.0,0.755868544600939,0.0,0.0,0.0,0.901408450704225,0.0,0.0,0.967136150234742,0.0,0.0,Supplementary_and_Cingulate_Eye_Field_R,243_R,SCEF,Paracentral_Lobular_and_Mid_Cingulate
224,R_6ma,,,,,,,,,,,,,,,,,,,,,,,,,,,R,1.0,0.00573613766730402,0.0,0.0,0.0,0.861971830985916,0.0732394366197183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970892018779343,0.0,0.0,0.0,1.0,0.0,0.0,0.99906103286385,0.0,0.0,Area_6m_anterior_R,244_R,6ma,Paracentral_Lobular_and_Mid_Cingulate
225,R_7Am,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.573308270676692,0.0,0.0028169014084507,0.634741784037559,0.445070422535211,0.0694835680751174,0.0,0.382159624413146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904225352112676,0.0582159624413146,0.0,0.99906103286385,0.0938967136150235,0.0,0.0,Medial_Area_7A_R,245_R,7Am,Superior_Parietal
226,R_7PL,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.621240601503759,0.0,0.0,0.0,0.0910798122065728,0.0131455399061033,0.0,0.790610328638498,0.0,0.275117370892019,0.228169014084507,0.0,0.0,0.0,0.0,0.0,0.916431924882629,0.0,0.0,0.986854460093897,0.0,0.0,0.0,Lateral_Area_7P_R,246_R,7Pl,Superior_Parietal
227,R_7PC,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.93609022556391,0.852582159624413,0.991549295774648,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.887323943661972,0.936150234741784,0.0,0.565258215962441,0.64131455399061,0.0,0.0,Area_7PC_R,247_R,7PC,Superior_Parietal
228,R_LIPv,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.967105263157895,0.587793427230047,0.87887323943662,0.0,0.0,0.0,0.0,0.00375586854460094,0.0,0.00751173708920188,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,0.911737089201878,0.0488262910798122,0.0,0.834741784037559,0.163380281690141,0.0,0.0,Area_Lateral_IntraParietal_ventral_R,248_R,LIPv,Superior_Parietal
229,R_VIP,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.975563909774436,0.147417840375587,0.230046948356808,0.0,0.0,0.0,0.0,0.0497652582159624,0.0,0.0244131455399061,0.00751173708920188,0.0,0.0,0.0,0.0,0.0,0.993427230046948,0.105164319248826,0.0,0.985915492957747,0.2,0.0,0.0,Ventral_IntraParietal_Complex_R,249_R,VIP,Superior_Parietal
230,R_MIP,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.015962441314554,0.947368421052632,0.258215962441315,0.748356807511737,0.0,0.000938967136150235,0.0,0.0,0.408450704225352,0.0,0.36056338028169,0.36150234741784,0.0,0.0,0.0,0.0,0.0,0.990610328638498,0.0,0.0,0.984976525821596,0.00375586854460094,0.0,0.0,Medial_IntraParietal_Area_R,250_R,MIP,Superior_Parietal
231,R_1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.00845864661654135,0.994366197183099,0.940845070422535,0.0460093896713615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752112676056338,0.0,0.0,0.0028169014084507,1.0,0.0,0.0,0.907981220657277,0.0,0.0,Area_1_R,251_R,1,Somatosensory_and_Motor
232,R_2,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.000956022944550669,0.0,0.152255639097744,0.987793427230047,0.856338028169014,0.0347417840375587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249765258215962,0.0,0.0,0.32018779342723,0.996244131455399,0.0,0.146478873239437,0.890140845070423,0.0,0.0,Area_2_R,252_R,2,Somatosensory_and_Motor
233,R_3a,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0028169014084507,0.0,0.0,0.0,1.0,0.340845070422535,0.0816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985915492957747,0.224857685009488,0.0,0.0,0.953051643192488,0.0,0.0,0.979342723004695,0.0,0.0,Area_3a_R,253_R,3a,Somatosensory_and_Motor
234,R_6d,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.382159624413146,0.12906309751434,0.0,0.0,0.0,0.965258215962441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989671361502348,0.0,0.0,0.0,0.993427230046948,0.0,0.0,0.933333333333333,0.0,0.0,Dorsal_area_6_R,254_R,6d,Premotor
235,R_6mp,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.72112676056338,0.0,0.0,0.0,0.0,0.673239436619718,0.490140845070423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981220657277,0.0,0.0,0.0,0.994366197183099,0.0,0.0,0.996244131455399,0.0,0.0,Area_6mp_R,255_R,6mp,Paracentral_Lobular_and_Mid_Cingulate
236,R_6v,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.975586854460094,0.295411089866157,0.0,0.0,1.0,0.990610328638498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996204933586338,0.0,0.0,0.870422535211268,0.0,0.0,0.911737089201878,0.0,0.0,Ventral_Area_6_R,256_R,6v,Premotor
237,R_p24pr,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.986854460093897,0.996244131455399,0.780281690140845,0.190610328638498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000938967136150235,0.0,0.0,0.0,0.0,0.0,Area_Posterior_24_prime_R,257_R,p24pr,Anterior_Cingulate_and_Medial_Prefrontal
238,R_33pr,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507,1.0,1.0,0.784976525821596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Area_33_prime_R,258_R,33pr,Anterior_Cingulate_and_Medial_Prefrontal
239,R_a24pr,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.814084507042254,1.0,0.987793427230047,0.802816901408451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anterior_24_prime_R,259_R,a24pr,Anterior_Cingulate_and_Medial_Prefrontal
240,R_p32pr,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24037558685446,0.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197183098591549,0.0,0.0,0.0253521126760563,0.0,0.0,Area_p32_prime_R,260_R,p32pr,Anterior_Cingulate_and_Medial_Prefrontal
241,R_a24,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997183098591549,0.99906103286385,0.556807511737089,0.0,0.0,0.0,0.0807511737089202,0.0347417840375587,0.0,0.0,0.0,0.152112676056338,0.0,0.0,0.114553990610329,0.0,0.0,0.0,0.0,Area_a24_R,261_R,a24,Anterior_Cingulate_and_Medial_Prefrontal
242,R_d32,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.36150234741784,1.0,0.210328638497653,0.965258215962441,0.0,0.0,0.0,0.0131455399061033,0.0,0.0,0.0,0.0,0.0347417840375587,0.0,0.0,0.0629107981220657,0.0,0.000938967136150235,0.0,0.0,Area_dorsal_32_R,262_R,d32,Anterior_Cingulate_and_Medial_Prefrontal
243,R_8BM,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.954929577464789,0.957746478873239,0.0,0.862910798122066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171830985915493,0.0,0.64037558685446,0.408450704225352,0.0,0.846009389671362,0.0,0.0,Area_8BM_R,263_R,8BM,Anterior_Cingulate_and_Medial_Prefrontal
244,R_p32,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818779342723005,0.336150234741784,0.0234741784037559,0.0,0.0,0.0,0.0591549295774648,0.101408450704225,0.0,0.0,0.0,0.288262910798122,0.0,0.0,0.0845070422535211,0.0,0.0,0.0,0.0,Area_p32_R,264_R,p32,Anterior_Cingulate_and_Medial_Prefrontal
245,R_10r,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535211267605634,0.0300469483568075,0.0,0.0,0.0,0.0,0.142723004694836,0.636619718309859,0.0,0.0,0.0,0.892957746478873,0.0,0.0,0.028169014084507,0.0,0.0,0.0,0.0,Area_10r_R,265_R,10r,Anterior_Cingulate_and_Medial_Prefrontal
246,R_47m,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967136150234742,0.588732394366197,0.0,0.0,0.0,0.436619718309859,0.0,0.0,0.0403755868544601,0.0,0.0,0.0,0.0,Area_47m_R,266_R,47m,Orbital_and_Polar_Frontal
247,R_8Av,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.753990610328639,0.87093690248566,0.0,0.0,0.0366197183098592,0.991549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203755868544601,0.0,0.883568075117371,0.0845070422535211,0.0,0.861971830985916,0.0,0.0,Area_8Av_R,267_R,8Av,Dorsolateral_Prefrontal
248,R_8Ad,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.801877934272301,0.0,0.0,0.0,0.0,0.615962441314554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697652582159624,0.0,0.67981220657277,0.541784037558685,0.0,0.701408450704225,0.0,0.0,Area_8Ad_R,268_R,8Ad,Dorsolateral_Prefrontal
249,R_9m,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0422535211267606,0.991549295774648,0.11830985915493,0.801877934272301,0.0,0.0,0.0,0.0929577464788732,0.00187793427230047,0.0,0.0,0.0,0.907981220657277,0.0,0.0,0.951173708920188,0.0,0.0,0.0,0.0,Area_9_Middle_R,269_R,9m,Anterior_Cingulate_and_Medial_Prefrontal
250,R_8BL,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.907042253521127,0.0,0.0,0.0,0.0,0.342723004694836,0.531455399061033,0.676056338028169,0.0,0.611267605633803,0.0,0.0,0.0,0.00375586854460094,0.0,0.0,0.0,0.0,0.96056338028169,0.0,0.997183098591549,0.994366197183099,0.0,0.9981220657277,0.0,0.0,Area_8B_Lateral_R,270_R,8BL,Dorsolateral_Prefrontal
251,R_9p,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.00657276995305164,0.0,0.0,0.0,0.0,0.151173708920188,0.0,0.0253521126760563,0.0,0.00563380281690141,0.0,0.0,0.0,0.270422535211268,0.0,0.0,0.0,0.0,0.966197183098592,0.0,0.0187793427230047,0.969953051643193,0.0,0.138028169014085,0.0,0.0,Area_9_Posterior_R,271_R,9p,Dorsolateral_Prefrontal
252,R_10d,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295774647887324,0.0,0.0,0.0,0.0,0.0,0.817840375586854,0.0751173708920188,0.0,0.0,0.0,0.994366197183099,0.0,0.0,0.968075117370892,0.0,0.0,0.0,0.0,Area_10d_R,272_R,10d,Orbital_and_Polar_Frontal
253,R_8C,,,,,,,,,,,,,,,,,,,,,,,,,,,R,0.43943661971831,0.913001912045889,0.0,0.0,0.183098591549296,0.946478873239437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204694835680751,0.0,0.692018779342723,0.0816901408450704,0.0,0.722065727699531,0.0,0.0,Area_8C_R,273_R,8C,Dorsolateral_Prefrontal
